"crossdefense_direction","crossdefense_helped","crossdefense_phase","crossdefense_defense","crossdefense_time","crossdefense_successfail","defense0Position","startDefense","allianceColor","defense5Position","matchNumber","defense1Position","withBall","defense4Position","defense3Position","scouterName","defense2Position","teamNumber","scouterNotes","Shoot_goal","Shoot_location","Shoot_timestamp","Shoot_phase","Shoot_goalHeight","Shoot_defender","Shoot_scoremiss","loadBall_location","loadBall_phase","loadBall_floorair","loadBall_successfail","dropball_location","dropball_fumbleeject","challenge_phase","challenge_successfail","Defend_goal","Defend_phase","Defend_blockscore","challenge_partOfBatter","Reach_phase","Reach_defense","climb_partOfBatter","climb_phase","climb_successfail"
"cross","false","teleop","3",4700,"success","SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","","Center","batter",1456889909000,"teleop","High","false","score",,,,,,,,,,,,,,,,,
"back","true","teleop","3",4200,"success","SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","",,,,,,,,"enemycourtyard","teleop","floor","success",,,,,,,,,,,,,
"cross","false","teleop","3",5000,"success","SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","","Center","outerworks",1456889911000,"teleop","High","false","score",,,,,,,,,,,,,,,,,
"back","false","teleop","3",4500,"success","SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","",,,,,,,,"enemycourtyard","teleop","floor","success",,,,,,,,,,,,,
"cross","false","teleop","2",6500,"success","SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","","Left","batter",1456889911000,"teleop","High","false","score",,,,,,,,,,,,,,,,,
"back","false","teleop","3",4100,"success","SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","",,,,,,,,"friendlycourtyard","teleop","floor","success",,,,,,,,,,,,,
"cross","false","teleop","2",7900,"success","SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","","Left","outerworks",1456889911000,"teleop","High","false","score",,,,,,,,,,,,,,,,,
"back","false","teleop","3",4400,"success","SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","",,,,,,,,"friendlycourtyard","teleop","floor","success",,,,,,,,,,,,,
"cross","false","teleop","4",7500,"success","SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","","Center","outerworks",1456889912000,"teleop","High","false","score",,,,,,,,,,,,,,,,,
"back","false","teleop","3",4500,"success","SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","",,,,,,,,"neutralzone","teleop","floor","success",,,,,,,,,,,,,
"cross","false","teleop","3",4500,"success","SpyBot","Ramparts","blue","RockWall","92","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","31","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","120","LowBar","true","SallyPort","Ramparts","Micah","Portcullis","36","These are notes!",,,,,,,,,,,,,,,,"highCenter","teleop","score",,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","120","LowBar","true","SallyPort","Ramparts","Micah","Portcullis","36","These are notes!",,,,,,,,,,,,,,,,"highCenter","teleop","score",,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","120","LowBar","true","SallyPort","Ramparts","Micah","Portcullis","36","These are notes!",,,,,,,,,,,,,,,,"lowLeft","teleop","block",,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","120","LowBar","true","SallyPort","Ramparts","Micah","Portcullis","36","These are notes!",,,,,,,,,,,,,,,,"highCenter","teleop","score",,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RoughTerrain","68","LowBar","true","SallyPort","Moat","Micah","Portcullis","36","These are notes!",,,,,,,,,,,,,,,,"highRight","teleop","block",,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RoughTerrain","68","LowBar","true","SallyPort","Moat","Micah","Portcullis","36","These are notes!",,,,,,,,,,,,,,,,"lowRight","teleop","score",,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RoughTerrain","68","LowBar","true","SallyPort","Moat","Micah","Portcullis","36","These are notes!",,,,,,,,,,,,,,,,"highRight","teleop","score",,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RoughTerrain","68","LowBar","true","SallyPort","Moat","Micah","Portcullis","36","These are notes!",,,,,,,,,,,,,,,,"lowLeft","teleop","block",,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RoughTerrain","68","LowBar","true","SallyPort","Moat","Micah","Portcullis","36","These are notes!",,,,,,,,,,,,,,,,"highRight","teleop","score",,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RoughTerrain","7","LowBar","true","SallyPort","Moat","Micah","Portcullis","36","",,,,,,,,,,,,,,,,"lowRight","teleop","block",,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RoughTerrain","7","LowBar","true","SallyPort","Moat","Micah","Portcullis","36","",,,,,,,,,,,,,,,,"lowRight","teleop","score",,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RoughTerrain","7","LowBar","true","SallyPort","Moat","Micah","Portcullis","36","",,,,,,,,,,,,,,,,"highLeft","teleop","score",,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RoughTerrain","7","LowBar","true","SallyPort","Moat","Micah","Portcullis","36","",,,,,,,,,,,,,,,,"highRight","teleop","score",,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RoughTerrain","7","LowBar","true","SallyPort","Moat","Micah","Portcullis","36","",,,,,,,,,,,,,,,,"highLeft","teleop","score",,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","84","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","36","These are notes!",,,,,,,,,,,,,,,,"highCenter","teleop","score",,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","84","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","36","These are notes!",,,,,,,,,,,,,,,,"lowLeft","teleop","score",,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","84","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","36","These are notes!",,,,,,,,,,,,,,,,"lowRight","teleop","score",,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","84","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","36","These are notes!",,,,,,,,,,,,,,,,"lowLeft","teleop","score",,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","84","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","36","These are notes!",,,,,,,,,,,,,,,,"lowLeft","teleop","block",,,,,,
"cross","true","teleop","5",2500,"fail","SpyBot","RockWall","blue","RockWall","133","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","37","",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","5",2900,"success","SpyBot","RockWall","blue","RockWall","133","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","37","",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","5",2300,"success","SpyBot","RockWall","blue","RockWall","133","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","37","",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","5",2200,"success","SpyBot","RockWall","blue","RockWall","133","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","37","",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","3",5100,"fail","SpyBot","RockWall","blue","RockWall","133","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","37","",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","1",1300,"success","SpyBot","RockWall","blue","RockWall","133","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","37","",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","1",1200,"success","SpyBot","RockWall","blue","RockWall","133","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","37","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","133","LowBar","true","Drawbridge","Ramparts","Micah","Portcullis","37","",,,,,,,,,,,,,,"teleop","success",,,,"center",,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","18","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","These are notes!",,,,,,,,,,,,,,,,,,,,"autonomous","RockWall",,,
"cross","false","teleop","5",3400,"success","SpyBot","RockWall","blue","RockWall","18","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","5",2600,"success","SpyBot","RockWall","blue","RockWall","18","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","5",2700,"success","SpyBot","RockWall","blue","RockWall","18","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","5",2400,"success","SpyBot","RockWall","blue","RockWall","18","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","1",1300,"success","SpyBot","RockWall","blue","RockWall","18","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","1",1300,"fail","SpyBot","RockWall","blue","RockWall","18","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","3",4400,"success","SpyBot","RockWall","blue","RockWall","18","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","1",1200,"fail","SpyBot","RockWall","blue","RockWall","18","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","2",8000,"success","SpyBot","RockWall","blue","RockWall","18","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","1",1600,"success","SpyBot","RockWall","blue","RockWall","18","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","1",1900,"fail","SpyBot","RockWall","blue","RockWall","18","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","18","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","These are notes!",,,,,,,,,,,,,,"teleop","success",,,,"center",,,,,
"cross","false","teleop","5",3700,"success","SpyBot","RockWall","blue","RockWall","30","LowBar","true","SallyPort","Moat","Micah","Portcullis","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","5",2700,"success","SpyBot","RockWall","blue","RockWall","30","LowBar","true","SallyPort","Moat","Micah","Portcullis","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","5",3300,"success","SpyBot","RockWall","blue","RockWall","30","LowBar","true","SallyPort","Moat","Micah","Portcullis","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","5",2800,"success","SpyBot","RockWall","blue","RockWall","30","LowBar","true","SallyPort","Moat","Micah","Portcullis","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","3",5000,"success","SpyBot","RockWall","blue","RockWall","30","LowBar","true","SallyPort","Moat","Micah","Portcullis","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","1",1400,"success","SpyBot","RockWall","blue","RockWall","30","LowBar","true","SallyPort","Moat","Micah","Portcullis","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","1",1300,"success","SpyBot","RockWall","blue","RockWall","30","LowBar","true","SallyPort","Moat","Micah","Portcullis","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","30","LowBar","true","SallyPort","Moat","Micah","Portcullis","37","These are notes!",,,,,,,,,,,,,,"teleop","success",,,,"center",,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","30","LowBar","true","SallyPort","Moat","Micah","Portcullis","37","These are notes!",,,,,,,,,,,,,,"teleop","success",,,,"center",,,,,
"cross","false","teleop","1",1000,"success","SpyBot","RoughTerrain","blue","RoughTerrain","42","LowBar","true","SallyPort","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","1",1500,"success","SpyBot","RoughTerrain","blue","RoughTerrain","42","LowBar","true","SallyPort","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","1",1900,"success","SpyBot","RoughTerrain","blue","RoughTerrain","42","LowBar","true","SallyPort","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","1",1900,"success","SpyBot","RoughTerrain","blue","RoughTerrain","42","LowBar","true","SallyPort","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","5",2800,"success","SpyBot","RoughTerrain","blue","RoughTerrain","42","LowBar","true","SallyPort","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","5",2600,"success","SpyBot","RoughTerrain","blue","RoughTerrain","42","LowBar","true","SallyPort","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","3",4000,"success","SpyBot","RoughTerrain","blue","RoughTerrain","42","LowBar","true","SallyPort","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","1",1400,"success","SpyBot","RoughTerrain","blue","RoughTerrain","42","LowBar","true","SallyPort","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","2",8000,"fail","SpyBot","RoughTerrain","blue","RoughTerrain","42","LowBar","true","SallyPort","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","1",1800,"success","SpyBot","RoughTerrain","blue","RoughTerrain","42","LowBar","true","SallyPort","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","2",5700,"success","SpyBot","RoughTerrain","blue","RoughTerrain","42","LowBar","true","SallyPort","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","1",1700,"success","SpyBot","RoughTerrain","blue","RoughTerrain","42","LowBar","true","SallyPort","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","2",5400,"success","SpyBot","RoughTerrain","blue","RoughTerrain","42","LowBar","true","SallyPort","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","1",1200,"success","SpyBot","RoughTerrain","blue","RoughTerrain","42","LowBar","true","SallyPort","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","1",1200,"success","SpyBot","RoughTerrain","blue","RoughTerrain","42","LowBar","true","SallyPort","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RoughTerrain","42","LowBar","true","SallyPort","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,"teleop","success",,,,"center",,,,,
"cross","false","teleop","5",2300,"success","SpyBot","RockWall","blue","RockWall","61","LowBar","true","SallyPort","Moat","Micah","Portcullis","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","5",3100,"success","SpyBot","RockWall","blue","RockWall","61","LowBar","true","SallyPort","Moat","Micah","Portcullis","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","5",2100,"success","SpyBot","RockWall","blue","RockWall","61","LowBar","true","SallyPort","Moat","Micah","Portcullis","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","5",2100,"success","SpyBot","RockWall","blue","RockWall","61","LowBar","true","SallyPort","Moat","Micah","Portcullis","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","1",1100,"fail","SpyBot","RockWall","blue","RockWall","61","LowBar","true","SallyPort","Moat","Micah","Portcullis","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","1",2000,"success","SpyBot","RockWall","blue","RockWall","61","LowBar","true","SallyPort","Moat","Micah","Portcullis","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","1",1400,"success","SpyBot","RockWall","blue","RockWall","61","LowBar","true","SallyPort","Moat","Micah","Portcullis","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","1",1700,"success","SpyBot","RockWall","blue","RockWall","61","LowBar","true","SallyPort","Moat","Micah","Portcullis","37","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","61","LowBar","true","SallyPort","Moat","Micah","Portcullis","37","These are notes!",,,,,,,,,,,,,,"teleop","success",,,,"center",,,,,
"cross","false","teleop","1",1100,"success","SpyBot","RoughTerrain","blue","RoughTerrain","71","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","1",1500,"fail","SpyBot","RoughTerrain","blue","RoughTerrain","71","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","1",1400,"success","SpyBot","RoughTerrain","blue","RoughTerrain","71","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","1",1000,"fail","SpyBot","RoughTerrain","blue","RoughTerrain","71","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","5",3000,"success","SpyBot","RoughTerrain","blue","RoughTerrain","71","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","5",2100,"success","SpyBot","RoughTerrain","blue","RoughTerrain","71","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","2",7200,"success","SpyBot","RoughTerrain","blue","RoughTerrain","71","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","1",1900,"fail","SpyBot","RoughTerrain","blue","RoughTerrain","71","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","1",1600,"success","SpyBot","RoughTerrain","blue","RoughTerrain","71","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RoughTerrain","71","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,"teleop","success",,,,"center",,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RoughTerrain","71","LowBar","true","Drawbridge","Moat","Micah","Cheval","37","",,,,,,,,,,,,,,"teleop","success",,,,"center",,,,,
"cross","false","teleop","2",5200,"fail","SpyBot","RockWall","blue","RockWall","119","LowBar","true","Drawbridge","Ramparts","Micah","Cheval","41","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
